"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: distribution","Param: keyRange","Param: mapType","Param: readRatio"
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,18.649819,0.005913,"ops/us",uniform,1000,SynchronizedMap,0.8
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,14.611301,0.156499,"ops/us",uniform,1000,SynchronizedMap,0.5
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,13.871343,0.043529,"ops/us",uniform,1000,SynchronizedMap,0.2
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,17.537498,0.038065,"ops/us",uniform,1000,StripedMap,0.8
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,13.757924,0.064872,"ops/us",uniform,1000,StripedMap,0.5
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,12.842313,0.070907,"ops/us",uniform,1000,StripedMap,0.2
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,17.227303,0.190222,"ops/us",uniform,1000,StripedMapPadded,0.8
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,13.891736,0.005201,"ops/us",uniform,1000,StripedMapPadded,0.5
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,12.870927,0.043532,"ops/us",uniform,1000,StripedMapPadded,0.2
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,21.994719,0.128489,"ops/us",uniform,1000,StripedWriteMap,0.8
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,15.120900,0.068060,"ops/us",uniform,1000,StripedWriteMap,0.5
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,12.993152,0.013909,"ops/us",uniform,1000,StripedWriteMap,0.2
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,22.139147,0.167176,"ops/us",uniform,1000,StripedWriteMapPadded,0.8
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,14.872548,0.100498,"ops/us",uniform,1000,StripedWriteMapPadded,0.5
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,12.824401,0.086706,"ops/us",uniform,1000,StripedWriteMapPadded,0.2
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,20.312813,0.057478,"ops/us",uniform,1000,StripedLevelWriteMap,0.8
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,13.979022,0.009593,"ops/us",uniform,1000,StripedLevelWriteMap,0.5
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,11.700763,0.012598,"ops/us",uniform,1000,StripedLevelWriteMap,0.2
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,11.703397,0.019842,"ops/us",uniform,1000,HashTrieMap,0.8
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,9.071967,0.042392,"ops/us",uniform,1000,HashTrieMap,0.5
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,7.464264,0.023397,"ops/us",uniform,1000,HashTrieMap,0.2
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,23.482537,0.053204,"ops/us",uniform,1000,WrapConcurrentHashMap,0.8
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,15.586725,0.020842,"ops/us",uniform,1000,WrapConcurrentHashMap,0.5
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,13.015083,0.017433,"ops/us",uniform,1000,WrapConcurrentHashMap,0.2
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,4.739292,0.293356,"ops/us",uniform,1000000,SynchronizedMap,0.8
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,4.541755,0.113619,"ops/us",uniform,1000000,SynchronizedMap,0.5
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,4.294505,0.091767,"ops/us",uniform,1000000,SynchronizedMap,0.2
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,4.933666,0.129716,"ops/us",uniform,1000000,StripedMap,0.8
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,4.571671,0.092533,"ops/us",uniform,1000000,StripedMap,0.5
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,4.250768,0.087717,"ops/us",uniform,1000000,StripedMap,0.2
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,4.891806,0.089972,"ops/us",uniform,1000000,StripedMapPadded,0.8
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,4.492935,0.086913,"ops/us",uniform,1000000,StripedMapPadded,0.5
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,4.339005,0.131107,"ops/us",uniform,1000000,StripedMapPadded,0.2
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,4.732951,0.058646,"ops/us",uniform,1000000,StripedWriteMap,0.8
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,4.176513,0.076652,"ops/us",uniform,1000000,StripedWriteMap,0.5
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,3.718850,0.060743,"ops/us",uniform,1000000,StripedWriteMap,0.2
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,4.726244,0.038064,"ops/us",uniform,1000000,StripedWriteMapPadded,0.8
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,4.157926,0.067931,"ops/us",uniform,1000000,StripedWriteMapPadded,0.5
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,3.699885,0.052795,"ops/us",uniform,1000000,StripedWriteMapPadded,0.2
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,4.533335,0.060683,"ops/us",uniform,1000000,StripedLevelWriteMap,0.8
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,4.000013,0.062977,"ops/us",uniform,1000000,StripedLevelWriteMap,0.5
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,3.576702,0.052751,"ops/us",uniform,1000000,StripedLevelWriteMap,0.2
