"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: distribution","Param: keyRange","Param: mapType","Param: readRatio"
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,12231469.815264,124607.101078,"ops/s",uniform,1000000,StripedWriteMapPadded,0.8
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,10286179.932354,44142.613596,"ops/s",uniform,1000000,StripedWriteMapPadded,0.5
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,8588183.171880,128553.948784,"ops/s",uniform,1000000,StripedWriteMapPadded,0.2
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,11433964.178724,190714.371110,"ops/s",uniform,1000000,StripedLevelWriteMap,0.8
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,9507837.135576,176937.874444,"ops/s",uniform,1000000,StripedLevelWriteMap,0.5
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,9076306.344328,46455.391796,"ops/s",uniform,1000000,StripedLevelWriteMap,0.2
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,4084792.458436,539828.767163,"ops/s",uniform,1000000,HashTrieMap,0.8
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,3318831.680688,140202.571554,"ops/s",uniform,1000000,HashTrieMap,0.5
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,3191219.879356,32277.888111,"ops/s",uniform,1000000,HashTrieMap,0.2
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,15487964.756012,264606.889576,"ops/s",uniform,1000000,WrapConcurrentHashMap,0.8
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,11904023.843408,393876.488645,"ops/s",uniform,1000000,WrapConcurrentHashMap,0.5
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,9482384.424671,194417.039352,"ops/s",uniform,1000000,WrapConcurrentHashMap,0.2
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,32737163.266460,167836.906767,"ops/s",zipfian_0.5,1000,SynchronizedMap,0.8
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,26274069.428264,173269.286054,"ops/s",zipfian_0.5,1000,SynchronizedMap,0.5
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,24390160.032052,190184.589347,"ops/s",zipfian_0.5,1000,SynchronizedMap,0.2
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,31706796.262668,168573.701585,"ops/s",zipfian_0.5,1000,StripedMap,0.8
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,25237019.703281,178260.424083,"ops/s",zipfian_0.5,1000,StripedMap,0.5
